Project Name,Sample ID,Latitude,Longitude,latlong,Depth,Datetime,Start Date,End Date,Biome,Environmental Feature,Environmental Material,Oxygen,Temperature,Nitrate
HOT ALOHA time/depth series,SAMN11874728,22.7627,-157.959,"(22.7627,-157.959),(22.75,-158),(22.7627,-157.959)","45.7061,45,","Mon Mar 30 2015 16:06:56 GMT-0700 (MST),","Mon Mar 30 2015 15:15:00 GMT-0700 (MST),Mon Mar 30 2015 15:15:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,211.8,23.5017,-1.288
HOT ALOHA time/depth series,SAMN11874729,22.7627,-157.959,"(22.7627,-157.959),(22.75,-158),(22.7627,-157.959)","75.5089,75,","Mon Mar 30 2015 16:05:40 GMT-0700 (MST),","Mon Mar 30 2015 15:15:00 GMT-0700 (MST),Mon Mar 30 2015 15:15:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,212,23.4891,-1.314
HOT ALOHA time/depth series,SAMN11874730,22.775,-157.939,"(22.775,-157.939),(22.75,-158),(22.775,-157.939)","99.3479,100,","Mon Mar 30 2015 21:07:01 GMT-0700 (MST),","Mon Mar 30 2015 20:00:00 GMT-0700 (MST),Mon Mar 30 2015 20:00:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,210.8,23.3799,-1.525
HOT ALOHA time/depth series,SAMN11874731,22.775,-157.939,"(22.775,-157.939),(22.75,-158),(22.775,-157.939)","125.17,125,","Mon Mar 30 2015 21:04:40 GMT-0700 (MST),","Mon Mar 30 2015 20:00:00 GMT-0700 (MST),Mon Mar 30 2015 20:00:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,210.6,23.1333,-1.464
HOT ALOHA time/depth series,SAMN11874732,22.775,-157.939,"(22.775,-157.939),(22.75,-158),(22.775,-157.939)","150.99,150,","Mon Mar 30 2015 21:02:41 GMT-0700 (MST),","Mon Mar 30 2015 20:00:00 GMT-0700 (MST),Mon Mar 30 2015 20:00:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,202.2,22.5336,-1.503
HOT ALOHA time/depth series,SAMN11874733,22.775,-157.939,"(22.775,-157.939),(22.75,-158),(22.775,-157.939)","174.82,175,","Mon Mar 30 2015 21:00:20 GMT-0700 (MST),","Mon Mar 30 2015 20:00:00 GMT-0700 (MST),Mon Mar 30 2015 20:00:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,198.7,21.8621,-1.091
HOT ALOHA time/depth series,SAMN11874734,22.7903,-158.03,"(22.7903,-158.03),(22.75,-158),(22.7903,-158.03)","500.225,500,","Mon Mar 30 2015 22:46:15 GMT-0700 (MST),","Mon Mar 30 2015 22:03:00 GMT-0700 (MST),Mon Mar 30 2015 22:03:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,96.5,7.2688,26.809
HOT ALOHA time/depth series,SAMN11874735,22.7508,-157.994,"(22.7508,-157.994),(22.75,-158),(22.7508,-157.994)","5.96224,5,","Wed Apr 22 2015 01:52:49 GMT-0700 (MST),","Wed Apr 22 2015 00:33:00 GMT-0700 (MST),Wed Apr 22 2015 00:33:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,209.6,24.4886,0.423
HOT ALOHA time/depth series,SAMN11874736,22.7508,-157.994,"(22.7508,-157.994),(22.75,-158),(22.7508,-157.994)","25.8351,25,","Wed Apr 22 2015 01:51:04 GMT-0700 (MST),","Wed Apr 22 2015 00:33:00 GMT-0700 (MST),Wed Apr 22 2015 00:33:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,210,24.4128,0.23
HOT ALOHA time/depth series,SAMN11874737,22.7508,-157.994,"(22.7508,-157.994),(22.75,-158),(22.7508,-157.994)","45.7061,45,","Wed Apr 22 2015 01:49:10 GMT-0700 (MST),","Wed Apr 22 2015 00:33:00 GMT-0700 (MST),Wed Apr 22 2015 00:33:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,210.9,23.9694,0.147
HOT ALOHA time/depth series,SAMN11874738,22.7508,-157.994,"(22.7508,-157.994),(22.75,-158),(22.7508,-157.994)","75.5089,75,","Wed Apr 22 2015 01:46:44 GMT-0700 (MST),","Wed Apr 22 2015 00:33:00 GMT-0700 (MST),Wed Apr 22 2015 00:33:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,212.9,23.2277,0.312
HOT ALOHA time/depth series,SAMN11874739,22.7263,-158.05,"(22.7263,-158.05),(22.75,-158),(22.7263,-158.05)","99.3482,100,","Wed Apr 22 2015 10:50:39 GMT-0700 (MST),","Wed Apr 22 2015 09:46:00 GMT-0700 (MST),Wed Apr 22 2015 09:46:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,207.8,21.7899,1.159
HOT ALOHA time/depth series,SAMN11874740,22.7263,-158.05,"(22.7263,-158.05),(22.75,-158),(22.7263,-158.05)","125.171,125,","Wed Apr 22 2015 10:49:05 GMT-0700 (MST),","Wed Apr 22 2015 09:46:00 GMT-0700 (MST),Wed Apr 22 2015 09:46:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,203.8,20.9382,1.089
HOT ALOHA time/depth series,SAMN11874741,22.7263,-158.05,"(22.7263,-158.05),(22.75,-158),(22.7263,-158.05)","150.99,150,","Wed Apr 22 2015 10:47:34 GMT-0700 (MST),","Wed Apr 22 2015 09:46:00 GMT-0700 (MST),Wed Apr 22 2015 09:46:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,207.8,20.4336,1.022
HOT ALOHA time/depth series,SAMN11874742,22.7263,-158.05,"(22.7263,-158.05),(22.75,-158),(22.7263,-158.05)","174.821,175,","Wed Apr 22 2015 10:45:58 GMT-0700 (MST),","Wed Apr 22 2015 09:46:00 GMT-0700 (MST),Wed Apr 22 2015 09:46:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,199,19.4385,0.944
HOT ALOHA time/depth series,SAMN11874743,22.7523,-158.043,"(22.7523,-158.043),(22.75,-158),(22.7523,-158.043)","200.634,200,","Wed Apr 22 2015 16:02:44 GMT-0700 (MST),","Wed Apr 22 2015 14:55:00 GMT-0700 (MST),Wed Apr 22 2015 14:55:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,198.4,18.3243,1.533
HOT ALOHA time/depth series,SAMN11874744,22.7523,-158.043,"(22.7523,-158.043),(22.75,-158),(22.7523,-158.043)","224.458,225,","Wed Apr 22 2015 16:01:19 GMT-0700 (MST),","Wed Apr 22 2015 14:55:00 GMT-0700 (MST),Wed Apr 22 2015 14:55:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,191.7,16.4879,4.122
HOT ALOHA time/depth series,SAMN11874745,22.7523,-158.043,"(22.7523,-158.043),(22.75,-158),(22.7523,-158.043)","250.265,250,","Wed Apr 22 2015 15:59:59 GMT-0700 (MST),","Wed Apr 22 2015 14:55:00 GMT-0700 (MST),Wed Apr 22 2015 14:55:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,192.8,14.7469,5.765
HOT ALOHA time/depth series,SAMN11874746,22.7583,-158.053,"(22.7583,-158.053),(22.75,-158),(22.7583,-158.053)","500.226,500,","Thu Apr 23 2015 00:47:24 GMT-0700 (MST),","Wed Apr 22 2015 23:53:00 GMT-0700 (MST),Wed Apr 22 2015 23:53:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,97.1,6.8335,29.194
HOT ALOHA time/depth series,SAMN11874747,22.7657,-157.992,"(22.7657,-157.992),(22.75,-158),(22.7657,-157.992)","5.96224,5,","Sun May 24 2015 01:35:57 GMT-0700 (MST),","Sun May 24 2015 00:16:00 GMT-0700 (MST),Sun May 24 2015 00:16:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,212,24.5624,-0.167
HOT ALOHA time/depth series,SAMN11874748,22.7657,-157.992,"(22.7657,-157.992),(22.75,-158),(22.7657,-157.992)","25.8351,25,","Sun May 24 2015 01:31:51 GMT-0700 (MST),","Sun May 24 2015 00:16:00 GMT-0700 (MST),Sun May 24 2015 00:16:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,212,24.4579,0.442
HOT ALOHA time/depth series,SAMN11874749,22.7657,-157.992,"(22.7657,-157.992),(22.75,-158),(22.7657,-157.992)","45.706,45,","Sun May 24 2015 01:30:01 GMT-0700 (MST),","Sun May 24 2015 00:16:00 GMT-0700 (MST),Sun May 24 2015 00:16:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,211.8,24.3913,-0.183
HOT ALOHA time/depth series,SAMN11874750,22.7657,-157.992,"(22.7657,-157.992),(22.75,-158),(22.7657,-157.992)","75.5088,75,","Sun May 24 2015 01:28:01 GMT-0700 (MST),","Sun May 24 2015 00:16:00 GMT-0700 (MST),Sun May 24 2015 00:16:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,212.5,23.8677,1.474
HOT ALOHA time/depth series,SAMN11874751,22.7703,-158.066,"(22.7703,-158.066),(22.75,-158),(22.7703,-158.066)","99.3479,100,","Sun May 24 2015 10:15:02 GMT-0700 (MST),","Sun May 24 2015 09:16:00 GMT-0700 (MST),Sun May 24 2015 09:16:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,211.3,23.6876,1.509
HOT ALOHA time/depth series,SAMN11874752,22.7703,-158.066,"(22.7703,-158.066),(22.75,-158),(22.7703,-158.066)","125.171,125,","Sun May 24 2015 10:13:17 GMT-0700 (MST),","Sun May 24 2015 09:16:00 GMT-0700 (MST),Sun May 24 2015 09:16:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,212.1,23.3615,0.774
HOT ALOHA time/depth series,SAMN11874753,22.7703,-158.066,"(22.7703,-158.066),(22.75,-158),(22.7703,-158.066)","150.99,150,","Sun May 24 2015 10:11:37 GMT-0700 (MST),","Sun May 24 2015 09:16:00 GMT-0700 (MST),Sun May 24 2015 09:16:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,202.4,22.5548,0.957
HOT ALOHA time/depth series,SAMN11874754,22.7703,-158.066,"(22.7703,-158.066),(22.75,-158),(22.7703,-158.066)","174.82,175,","Sun May 24 2015 10:09:37 GMT-0700 (MST),","Sun May 24 2015 09:16:00 GMT-0700 (MST),Sun May 24 2015 09:16:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,201,21.7331,2.593
HOT ALOHA time/depth series,SAMN11874755,22.7498,-158,"(22.7498,-158),(22.75,-158),(22.7498,-158)","200.634,200,","Sun May 24 2015 15:50:04 GMT-0700 (MST),","Sun May 24 2015 14:46:00 GMT-0700 (MST),Sun May 24 2015 14:46:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,205.4,20.8325,1.661
HOT ALOHA time/depth series,SAMN11874756,22.7498,-158,"(22.7498,-158),(22.75,-158),(22.7498,-158)","224.458,225,","Sun May 24 2015 15:48:13 GMT-0700 (MST),","Sun May 24 2015 14:46:00 GMT-0700 (MST),Sun May 24 2015 14:46:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,202.5,19.3737,2.137
HOT ALOHA time/depth series,SAMN11874757,22.7498,-158,"(22.7498,-158),(22.75,-158),(22.7498,-158)","250.265,250,","Sun May 24 2015 15:46:44 GMT-0700 (MST),","Sun May 24 2015 14:46:00 GMT-0700 (MST),Sun May 24 2015 14:46:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,193,17.4391,3.837
HOT ALOHA time/depth series,SAMN11874758,22.8132,-158,"(22.8132,-158),(22.75,-158),(22.8132,-158)","500.224,500,","Mon May 25 2015 00:44:57 GMT-0700 (MST),","Sun May 24 2015 23:52:00 GMT-0700 (MST),Sun May 24 2015 23:52:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,102.7,7.6306,27.53
HOT ALOHA time/depth series,SAMN11874759,22.7547,-157.992,"(22.7547,-157.992),(22.75,-158),(22.7547,-157.992)","5.96224,5,","Sat Jun 20 2015 01:33:07 GMT-0700 (MST),","Sat Jun 20 2015 00:20:00 GMT-0700 (MST),Sat Jun 20 2015 00:20:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,208.6,25.5921,0.13
HOT ALOHA time/depth series,SAMN11874760,22.7547,-157.992,"(22.7547,-157.992),(22.75,-158),(22.7547,-157.992)","25.8351,25,","Sat Jun 20 2015 01:31:07 GMT-0700 (MST),","Sat Jun 20 2015 00:20:00 GMT-0700 (MST),Sat Jun 20 2015 00:20:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,208.6,25.4195,1.786
HOT ALOHA time/depth series,SAMN11874761,22.7547,-157.992,"(22.7547,-157.992),(22.75,-158),(22.7547,-157.992)","45.7061,45,","Sat Jun 20 2015 01:29:32 GMT-0700 (MST),","Sat Jun 20 2015 00:20:00 GMT-0700 (MST),Sat Jun 20 2015 00:20:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,213.9,24.9075,1.116
HOT ALOHA time/depth series,SAMN11874762,22.7547,-157.992,"(22.7547,-157.992),(22.75,-158),(22.7547,-157.992)","75.5089,75,","Sat Jun 20 2015 01:27:37 GMT-0700 (MST),","Sat Jun 20 2015 00:20:00 GMT-0700 (MST),Sat Jun 20 2015 00:20:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,216.7,23.9966,1.353
HOT ALOHA time/depth series,SAMN11874763,22.7397,-158.022,"(22.7397,-158.022),(22.75,-158),(22.7397,-158.022)","99.3481,100,","Sat Jun 20 2015 10:07:38 GMT-0700 (MST),","Sat Jun 20 2015 09:12:00 GMT-0700 (MST),Sat Jun 20 2015 09:12:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,214.2,23.5602,0.827
HOT ALOHA time/depth series,SAMN11874764,22.7397,-158.022,"(22.7397,-158.022),(22.75,-158),(22.7397,-158.022)","125.171,125,","Sat Jun 20 2015 10:06:17 GMT-0700 (MST),","Sat Jun 20 2015 09:12:00 GMT-0700 (MST),Sat Jun 20 2015 09:12:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,205.7,22.8774,1.132
HOT ALOHA time/depth series,SAMN11874765,22.7397,-158.022,"(22.7397,-158.022),(22.75,-158),(22.7397,-158.022)","150.99,150,","Sat Jun 20 2015 10:04:58 GMT-0700 (MST),","Sat Jun 20 2015 09:12:00 GMT-0700 (MST),Sat Jun 20 2015 09:12:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,202,22.129,1.583
HOT ALOHA time/depth series,SAMN11874766,22.7397,-158.022,"(22.7397,-158.022),(22.75,-158),(22.7397,-158.022)","174.821,175,","Sat Jun 20 2015 10:03:13 GMT-0700 (MST),","Sat Jun 20 2015 09:12:00 GMT-0700 (MST),Sat Jun 20 2015 09:12:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,200.1,21.2251,1.024
HOT ALOHA time/depth series,SAMN11874767,22.7562,-158.012,"(22.7562,-158.012),(22.75,-158),(22.7562,-158.012)","200.633,200,","Sat Jun 20 2015 15:47:48 GMT-0700 (MST),","Sat Jun 20 2015 14:52:00 GMT-0700 (MST),Sat Jun 20 2015 14:52:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,204.7,20.344,0.719
HOT ALOHA time/depth series,SAMN11874768,22.7562,-158.012,"(22.7562,-158.012),(22.75,-158),(22.7562,-158.012)","224.458,225,","Sat Jun 20 2015 15:46:18 GMT-0700 (MST),","Sat Jun 20 2015 14:52:00 GMT-0700 (MST),Sat Jun 20 2015 14:52:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,194.1,18.6296,3.344
HOT ALOHA time/depth series,SAMN11874769,22.7562,-158.012,"(22.7562,-158.012),(22.75,-158),(22.7562,-158.012)","250.265,250,","Sat Jun 20 2015 15:44:48 GMT-0700 (MST),","Sat Jun 20 2015 14:52:00 GMT-0700 (MST),Sat Jun 20 2015 14:52:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,187.8,16.5761,4.279
HOT ALOHA time/depth series,SAMN11874770,22.7792,-157.929,"(22.7792,-157.929),(22.75,-158),(22.7792,-157.929)","500.225,500,","Sun Jun 21 2015 00:57:19 GMT-0700 (MST),","Sun Jun 21 2015 00:10:00 GMT-0700 (MST),Sun Jun 21 2015 00:10:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,87.7,6.9794,30.36
HOT ALOHA time/depth series,SAMN11874771,22.7532,-157.993,"(22.7532,-157.993),(22.75,-158),(22.7532,-157.993)","5.96224,5,","Mon Jul 20 2015 01:23:36 GMT-0700 (MST),","Mon Jul 20 2015 00:19:00 GMT-0700 (MST),Mon Jul 20 2015 00:19:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,203.3,26.8201,3.206
HOT ALOHA time/depth series,SAMN11874772,22.7532,-157.993,"(22.7532,-157.993),(22.75,-158),(22.7532,-157.993)","25.8351,25,","Mon Jul 20 2015 01:20:47 GMT-0700 (MST),","Mon Jul 20 2015 00:19:00 GMT-0700 (MST),Mon Jul 20 2015 00:19:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,203.7,26.6606,3.75
HOT ALOHA time/depth series,SAMN11874773,22.7532,-157.993,"(22.7532,-157.993),(22.75,-158),(22.7532,-157.993)","45.7061,45,","Mon Jul 20 2015 01:19:17 GMT-0700 (MST),","Mon Jul 20 2015 00:19:00 GMT-0700 (MST),Mon Jul 20 2015 00:19:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,219.3,25.379,3.745
HOT ALOHA time/depth series,SAMN11874774,22.7532,-157.993,"(22.7532,-157.993),(22.75,-158),(22.7532,-157.993)","75.5089,75,","Mon Jul 20 2015 01:17:32 GMT-0700 (MST),","Mon Jul 20 2015 00:19:00 GMT-0700 (MST),Mon Jul 20 2015 00:19:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,221.9,23.5668,3.12
HOT ALOHA time/depth series,SAMN11874775,22.7215,-158.045,"(22.7215,-158.045),(22.75,-158),(22.7215,-158.045)","99.3483,100,","Mon Jul 20 2015 10:09:07 GMT-0700 (MST),","Mon Jul 20 2015 09:12:00 GMT-0700 (MST),Mon Jul 20 2015 09:12:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,210.9,22.1845,1.432
HOT ALOHA time/depth series,SAMN11874776,22.7215,-158.045,"(22.7215,-158.045),(22.75,-158),(22.7215,-158.045)","125.171,125,","Mon Jul 20 2015 10:07:42 GMT-0700 (MST),","Mon Jul 20 2015 09:12:00 GMT-0700 (MST),Mon Jul 20 2015 09:12:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,208.8,21.4722,2.073
HOT ALOHA time/depth series,SAMN11874777,22.7215,-158.045,"(22.7215,-158.045),(22.75,-158),(22.7215,-158.045)","150.99,150,","Mon Jul 20 2015 10:06:27 GMT-0700 (MST),","Mon Jul 20 2015 09:12:00 GMT-0700 (MST),Mon Jul 20 2015 09:12:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,200.3,20.5692,2.22
HOT ALOHA time/depth series,SAMN11874778,22.7215,-158.045,"(22.7215,-158.045),(22.75,-158),(22.7215,-158.045)","174.821,175,","Mon Jul 20 2015 10:04:47 GMT-0700 (MST),","Mon Jul 20 2015 09:12:00 GMT-0700 (MST),Mon Jul 20 2015 09:12:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,201.5,19.4709,3.893
HOT ALOHA time/depth series,SAMN11874779,22.7665,-158.016,"(22.7665,-158.016),(22.75,-158),(22.7665,-158.016)","224.458,225,","Mon Jul 20 2015 15:43:51 GMT-0700 (MST),","Mon Jul 20 2015 14:48:00 GMT-0700 (MST),Mon Jul 20 2015 14:48:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,195.2,14.8287,9.391
HOT ALOHA time/depth series,SAMN11874780,22.7665,-158.016,"(22.7665,-158.016),(22.75,-158),(22.7665,-158.016)","250.265,250,","Mon Jul 20 2015 15:41:57 GMT-0700 (MST),","Mon Jul 20 2015 14:48:00 GMT-0700 (MST),Mon Jul 20 2015 14:48:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,193.8,13.4217,9.928
HOT ALOHA time/depth series,SAMN11874781,22.7985,-158.051,"(22.7985,-158.051),(22.75,-158),(22.7985,-158.051)","200.633,200,","Mon Jul 20 2015 18:39:51 GMT-0700 (MST),","Mon Jul 20 2015 17:48:00 GMT-0700 (MST),Mon Jul 20 2015 17:48:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,196.9,17.4566,5.281
HOT ALOHA time/depth series,SAMN11874782,22.7892,-158.055,"(22.7892,-158.055),(22.75,-158),(22.7892,-158.055)","500.225,500,","Tue Jul 21 2015 00:41:21 GMT-0700 (MST),","Mon Jul 20 2015 23:55:00 GMT-0700 (MST),Mon Jul 20 2015 23:55:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,86.3,6.7991,32.1
HOT ALOHA time/depth series,SAMN11874783,22.7578,-158.006,"(22.7578,-158.006),(22.75,-158),(22.7578,-158.006)","5.96224,5,","Thu Aug 13 2015 01:23:51 GMT-0700 (MST),","Thu Aug 13 2015 00:17:00 GMT-0700 (MST),Thu Aug 13 2015 00:17:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,201.3,27.189,2.325
HOT ALOHA time/depth series,SAMN11874784,22.7578,-158.006,"(22.7578,-158.006),(22.75,-158),(22.7578,-158.006)","25.8351,25,","Thu Aug 13 2015 01:22:26 GMT-0700 (MST),","Thu Aug 13 2015 00:17:00 GMT-0700 (MST),Thu Aug 13 2015 00:17:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,202.6,27.0038,2.585
HOT ALOHA time/depth series,SAMN11874785,22.7578,-158.006,"(22.7578,-158.006),(22.75,-158),(22.7578,-158.006)","45.7061,45,","Thu Aug 13 2015 01:21:06 GMT-0700 (MST),","Thu Aug 13 2015 00:17:00 GMT-0700 (MST),Thu Aug 13 2015 00:17:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,223.9,24.7037,3.168
HOT ALOHA time/depth series,SAMN11874786,22.7578,-158.006,"(22.7578,-158.006),(22.75,-158),(22.7578,-158.006)","75.5089,75,","Thu Aug 13 2015 01:19:31 GMT-0700 (MST),","Thu Aug 13 2015 00:17:00 GMT-0700 (MST),Thu Aug 13 2015 00:17:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,226.8,22.2783,2.351
HOT ALOHA time/depth series,SAMN11874787,22.7498,-158.029,"(22.7498,-158.029),(22.75,-158),(22.7498,-158.029)","99.3481,100,","Thu Aug 13 2015 10:08:02 GMT-0700 (MST),","Thu Aug 13 2015 09:14:00 GMT-0700 (MST),Thu Aug 13 2015 09:14:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,216.6,20.6541,1.019
HOT ALOHA time/depth series,SAMN11874788,22.7498,-158.029,"(22.7498,-158.029),(22.75,-158),(22.7498,-158.029)","125.171,125,","Thu Aug 13 2015 10:06:51 GMT-0700 (MST),","Thu Aug 13 2015 09:14:00 GMT-0700 (MST),Thu Aug 13 2015 09:14:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,202,19.2648,1.578
HOT ALOHA time/depth series,SAMN11874789,22.7498,-158.029,"(22.7498,-158.029),(22.75,-158),(22.7498,-158.029)","150.99,150,","Thu Aug 13 2015 10:05:25 GMT-0700 (MST),","Thu Aug 13 2015 09:14:00 GMT-0700 (MST),Thu Aug 13 2015 09:14:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,195.6,18.0684,5.889
HOT ALOHA time/depth series,SAMN11874790,22.7498,-158.029,"(22.7498,-158.029),(22.75,-158),(22.7498,-158.029)","174.82,175,","Thu Aug 13 2015 10:04:00 GMT-0700 (MST),","Thu Aug 13 2015 09:14:00 GMT-0700 (MST),Thu Aug 13 2015 09:14:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,195.1,16.4947,5.738
HOT ALOHA time/depth series,SAMN11874791,22.75,-157.999,"(22.75,-157.999),(22.75,-158),(22.75,-157.999)","200.634,200,","Thu Aug 13 2015 15:50:47 GMT-0700 (MST),","Thu Aug 13 2015 14:53:00 GMT-0700 (MST),Thu Aug 13 2015 14:53:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,196.2,15.6403,6.025
HOT ALOHA time/depth series,SAMN11874792,22.75,-157.999,"(22.75,-157.999),(22.75,-158),(22.75,-157.999)","224.458,225,","Thu Aug 13 2015 15:49:32 GMT-0700 (MST),","Thu Aug 13 2015 14:53:00 GMT-0700 (MST),Thu Aug 13 2015 14:53:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,197.5,13.9013,8.904
HOT ALOHA time/depth series,SAMN11874793,22.75,-157.999,"(22.75,-157.999),(22.75,-158),(22.75,-157.999)","250.265,250,","Thu Aug 13 2015 15:48:08 GMT-0700 (MST),","Thu Aug 13 2015 14:53:00 GMT-0700 (MST),Thu Aug 13 2015 14:53:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,198.9,12.4561,10.942
HOT ALOHA time/depth series,SAMN11874794,22.7502,-158,"(22.7502,-158),(22.75,-158),(22.7502,-158)","500.226,500,","Fri Aug 14 2015 00:40:43 GMT-0700 (MST),","Thu Aug 13 2015 23:50:00 GMT-0700 (MST),Thu Aug 13 2015 23:50:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,87.2,6.5245,31.972
HOT ALOHA time/depth series,SAMN11874795,22.781,-158.025,"(22.781,-158.025),(22.75,-158),(22.781,-158.025)","5.96223,5,","Wed Oct 14 2015 01:30:42 GMT-0700 (MST),","Wed Oct 14 2015 00:30:00 GMT-0700 (MST),Wed Oct 14 2015 00:30:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,203.8,26.3658,3.672
HOT ALOHA time/depth series,SAMN11874796,22.781,-158.025,"(22.781,-158.025),(22.75,-158),(22.781,-158.025)","25.8351,25,","Wed Oct 14 2015 01:29:23 GMT-0700 (MST),","Wed Oct 14 2015 00:30:00 GMT-0700 (MST),Wed Oct 14 2015 00:30:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,204.2,26.0486,4.074
HOT ALOHA time/depth series,SAMN11874797,22.781,-158.025,"(22.781,-158.025),(22.75,-158),(22.781,-158.025)","45.706,45,","Wed Oct 14 2015 01:28:07 GMT-0700 (MST),","Wed Oct 14 2015 00:30:00 GMT-0700 (MST),Wed Oct 14 2015 00:30:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,204.4,25.9407,4.352
HOT ALOHA time/depth series,SAMN11874798,22.781,-158.025,"(22.781,-158.025),(22.75,-158),(22.781,-158.025)","75.5088,75,","Wed Oct 14 2015 01:26:47 GMT-0700 (MST),","Wed Oct 14 2015 00:30:00 GMT-0700 (MST),Wed Oct 14 2015 00:30:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,216.4,21.9269,3.493
HOT ALOHA time/depth series,SAMN11874799,22.753,-157.998,"(22.753,-157.998),(22.75,-158),(22.753,-157.998)","99.348,100,","Wed Oct 14 2015 09:56:08 GMT-0700 (MST),","Wed Oct 14 2015 08:58:00 GMT-0700 (MST),Wed Oct 14 2015 08:58:00 GMT-0700 (MST)",,marine biome,marine photic zone,sea water,215.5,21.7941,1.88
